#           X                Y                 Ex                Ey                Ez                E 
     10.2719000000     14.7985000000     -0.0932524245      0.0427531288      0.0000000000      0.1025857919
     10.2719000000     14.9726000000     -0.0979192541      0.0487238911      0.0000000000      0.1093718332
     10.2719000000     15.1467000000     -0.1025261908      0.0551580691      0.0000000000      0.1164217866
     10.2719000000     15.3208000000     -0.1070485591      0.0620631184      0.0000000000      0.1237385335
     10.2719000000     15.4949000000     -0.1114615847      0.0694440109      0.0000000000      0.1313246188
     10.2719000000     15.6690000000     -0.1157408115      0.0773031519      0.0000000000      0.1391823003
     10.2719000000     15.8431000000     -0.1198625593      0.0856403611      0.0000000000      0.1473136266
     10.2719000000     16.0172000000     -0.1238044151      0.0944529275      0.0000000000      0.1557205469
     10.2719000000     16.1913000000     -0.1275457475      0.1037357450      0.0000000000      0.1644050562
     10.2719000000     16.3654000000     -0.1310682342      0.1134815340      0.0000000000      0.1733693761
     10.2719000000     16.5395000000     -0.1343563898      0.1236811528      0.0000000000      0.1826161741
     10.2719000000     16.7136000000     -0.1373980815      0.1343240005      0.0000000000      0.1921488223
     10.2719000000     16.8877000000     -0.1401850200      0.1453985072      0.0000000000      0.2019716953
     10.2719000000     17.0618000000     -0.1427132143      0.1568927094      0.0000000000      0.2120905085
     10.2719000000     17.2359000000     -0.1449833799      0.1687949025      0.0000000000      0.2225126952
     10.2719000000     17.4100000000     -0.1470012933      0.1810943601      0.0000000000      0.2332478242
     10.4460000000      0.0000000000     -0.1657229403     -0.1791122909      0.0000000000      0.2440190683
     10.4460000000      0.1741000000     -0.1635083922     -0.1665414364      0.0000000000      0.2333903262
     10.4460000000      0.3482000000     -0.1609927171     -0.1543593619      0.0000000000      0.2230369197
     10.4460000000      0.5223000000     -0.1581704446     -0.1425824143      0.0000000000      0.2129498401
     10.4460000000      0.6964000000     -0.1550419636     -0.1312275706      0.0000000000      0.2031223419
     10.4460000000      0.8705000000     -0.1516131113     -0.1203116526      0.0000000000      0.1935495525
     10.4460000000      1.0446000000     -0.1478946928     -0.1098506169      0.0000000000      0.1842281146
     10.4460000000      1.2187000000     -0.1439019414     -0.0998589326      0.0000000000      0.1751558596
     10.4460000000      1.3928000000     -0.1396539320     -0.0903490560      0.0000000000      0.1663315143
     10.4460000000      1.5669000000     -0.1351729646     -0.0813310075      0.0000000000      0.1577544393
     10.4460000000      1.7410000000     -0.1304839326     -0.0728120540      0.0000000000      0.1494244019
     10.4460000000      1.9151000000     -0.1256136934     -0.0647964952      0.0000000000      0.1413413803
     10.4460000000      2.0892000000     -0.1205904550     -0.0572855492      0.0000000000      0.1335054006
     10.4460000000      2.2633000000     -0.1154431944     -0.0502773302      0.0000000000      0.1259164051
     10.4460000000      2.4374000000     -0.1102011180     -0.0437669102      0.0000000000      0.1185741491
     10.4460000000      2.6115000000     -0.1048931737     -0.0377464509      0.0000000000      0.1114781255
     10.4460000000      2.7856000000     -0.0995476223     -0.0322053971      0.0000000000      0.1046275141
     10.4460000000      2.9597000000     -0.0941916700     -0.0271307160      0.0000000000      0.0980211531
     10.4460000000      3.1338000000     -0.0888511669     -0.0225071733      0.0000000000      0.0916575295
     10.4460000000      3.3079000000     -0.0835503680     -0.0183176311      0.0000000000      0.0855347859
     10.4460000000      3.4820000000     -0.0783117563     -0.0145433593      0.0000000000      0.0796507406
     10.4460000000      3.6561000000     -0.0731559229     -0.0111643504      0.0000000000      0.0740029174
     10.4460000000      3.8302000000     -0.0681015000     -0.0081596283     -0.0000000000      0.0685885838
     10.4460000000      4.0043000000     -0.0631651395     -0.0055075460      0.0000000000      0.0634047940
     10.4460000000      4.1784000000     -0.0583615333     -0.0031860660     -0.0000000000      0.0584484353
     10.4460000000      4.3525000000     -0.0537034664     -0.0011730191      0.0000000000      0.0537162757
     10.4460000000      4.5266000000     -0.0492018980      0.0005536607      0.0000000000      0.0492050130
     10.4460000000      4.7007000000     -0.0448660642      0.0020157266      0.0000000000      0.0449113223
     10.4460000000      4.8748000000     -0.0407035973      0.0032344368      0.0000000000      0.0408319044
     10.4460000000      5.0489000000     -0.0367206549      0.0042303981      0.0000000000      0.0369635329
     10.4460000000      5.2230000000     -0.0329220573      0.0050234358      0.0000000000      0.0333031044
     10.4460000000      5.3971000000     -0.0293114266      0.0056324889      0.0000000000      0.0298476910
     10.4460000000      5.5712000000     -0.0258913259      0.0060755279      0.0000000000      0.0265946008
     10.4460000000      5.7453000000     -0.0226633960      0.0063694955      0.0000000000      0.0235414526
     10.4460000000      5.9194000000     -0.0196284869      0.0065302669      0.0000000000      0.0206862728
     10.4460000000      6.0935000000     -0.0167867824      0.0065726287     -0.0000000000      0.0180276319
     10.4460000000      6.2676000000     -0.0141379181      0.0065102746      0.0000000000      0.0155648451
     10.4460000000      6.4417000000     -0.0116810905      0.0063558153      0.0000000000      0.0132982804
     10.4460000000      6.6158000000     -0.0094151572      0.0061208027      0.0000000000      0.0112298446
     10.4460000000      6.7899000000     -0.0073387288      0.0058157648     -0.0000000000      0.0093637632
     10.4460000000      6.9640000000     -0.0054502515      0.0054502515      0.0000000000      0.0077078196
     10.4460000000      7.1381000000     -0.0037480808      0.0050328894     -0.0000000000      0.0062751960
     10.4460000000      7.3122000000     -0.0022305474      0.0045714438     -0.0000000000      0.0050865941
     10.4460000000      7.4863000000     -0.0008960145      0.0040728881      0.0000000000      0.0041702830
     10.4460000000      7.6604000000      0.0002570717      0.0035434789      0.0000000000      0.0035527916
     10.4460000000      7.8345000000      0.0012301401      0.0029888352      0.0000000000      0.0032320861
     10.4460000000      8.0086000000      0.0020244578      0.0024140229      0.0000000000      0.0031505453
     10.4460000000      8.1827000000      0.0026411007      0.0018236419      0.0000000000      0.0032095299
     10.4460000000      8.3568000000      0.0030809297      0.0012219160      0.0000000000      0.0033143938
     10.4460000000      8.5309000000      0.0033445724      0.0006127854      0.0000000000      0.0034002457
     10.4460000000      8.7050000000      0.0034324107     -0.0000000000      0.0000000000      0.0034324107
     10.4460000000      8.8791000000      0.0033445724     -0.0006127854      0.0000000000      0.0034002457
     10.4460000000      9.0532000000      0.0030809297     -0.0012219160      0.0000000000      0.0033143938
     10.4460000000      9.2273000000      0.0026411007     -0.0018236419      0.0000000000      0.0032095299
     10.4460000000      9.4014000000      0.0020244578     -0.0024140229      0.0000000000      0.0031505453
     10.4460000000      9.5755000000      0.0012301401     -0.0029888352      0.0000000000      0.0032320861
     10.4460000000      9.7496000000      0.0002570717     -0.0035434789      0.0000000000      0.0035527916
     10.4460000000      9.9237000000     -0.0008960145     -0.0040728881      0.0000000000      0.0041702830
     10.4460000000     10.0978000000     -0.0022305474     -0.0045714438      0.0000000000      0.0050865941
     10.4460000000     10.2719000000     -0.0037480808     -0.0050328894      0.0000000000      0.0062751960
     10.4460000000     10.4460000000     -0.0054502515     -0.0054502515      0.0000000000      0.0077078196
     10.4460000000     10.6201000000     -0.0073387288     -0.0058157648      0.0000000000      0.0093637632
     10.4460000000     10.7942000000     -0.0094151572     -0.0061208027      0.0000000000      0.0112298446
     10.4460000000     10.9683000000     -0.0116810905     -0.0063558153      0.0000000000      0.0132982804
     10.4460000000     11.1424000000     -0.0141379181     -0.0065102746     -0.0000000000      0.0155648451
     10.4460000000     11.3165000000     -0.0167867824     -0.0065726287      0.0000000000      0.0180276319
     10.4460000000     11.4906000000     -0.0196284869     -0.0065302669      0.0000000000      0.0206862728
     10.4460000000     11.6647000000     -0.0226633960     -0.0063694955      0.0000000000      0.0235414526
     10.4460000000     11.8388000000     -0.0258913259     -0.0060755279      0.0000000000      0.0265946008
     10.4460000000     12.0129000000     -0.0293114266     -0.0056324889      0.0000000000      0.0298476910
     10.4460000000     12.1870000000     -0.0329220573     -0.0050234358      0.0000000000      0.0333031044
     10.4460000000     12.3611000000     -0.0367206549     -0.0042303981      0.0000000000      0.0369635329
     10.4460000000     12.5352000000     -0.0407035973     -0.0032344368      0.0000000000      0.0408319044
     10.4460000000     12.7093000000     -0.0448660642     -0.0020157266      0.0000000000      0.0449113223
     10.4460000000     12.8834000000     -0.0492018980     -0.0005536607      0.0000000000      0.0492050130
     10.4460000000     13.0575000000     -0.0537034664      0.0011730191      0.0000000000      0.0537162757
     10.4460000000     13.2316000000     -0.0583615333      0.0031860660      0.0000000000      0.0584484353
     10.4460000000     13.4057000000     -0.0631651395      0.0055075460      0.0000000000      0.0634047940
     10.4460000000     13.5798000000     -0.0681015000      0.0081596283      0.0000000000      0.0685885838
     10.4460000000     13.7539000000     -0.0731559229      0.0111643504      0.0000000000      0.0740029174
     10.4460000000     13.9280000000     -0.0783117563      0.0145433593      0.0000000000      0.0796507406
     10.4460000000     14.1021000000     -0.0835503680      0.0183176311      0.0000000000      0.0855347859
     10.4460000000     14.2762000000     -0.0888511669      0.0225071733      0.0000000000      0.0916575295
     10.4460000000     14.4503000000     -0.0941916700      0.0271307160      0.0000000000      0.0980211531
     10.4460000000     14.6244000000     -0.0995476223      0.0322053971      0.0000000000      0.1046275141
     10.4460000000     14.7985000000     -0.1048931737      0.0377464509      0.0000000000      0.1114781255
     10.4460000000     14.9726000000     -0.1102011180      0.0437669102      0.0000000000      0.1185741491
     10.4460000000     15.1467000000     -0.1154431944      0.0502773302      0.0000000000      0.1259164051
     10.4460000000     15.3208000000     -0.1205904550      0.0572855492      0.0000000000      0.1335054006
     10.4460000000     15.4949000000     -0.1256136934      0.0647964952      0.0000000000      0.1413413803
     10.4460000000     15.6690000000     -0.1304839326      0.0728120540      0.0000000000      0.1494244019
     10.4460000000     15.8431000000     -0.1351729646      0.0813310075      0.0000000000      0.1577544393
     10.4460000000     16.0172000000     -0.1396539320      0.0903490560      0.0000000000      0.1663315143
     10.4460000000     16.1913000000     -0.1439019414      0.0998589326      0.0000000000      0.1751558596
     10.4460000000     16.3654000000     -0.1478946928      0.1098506169      0.0000000000      0.1842281146
     10.4460000000     16.5395000000     -0.1516131113      0.1203116526      0.0000000000      0.1935495525
     10.4460000000     16.7136000000     -0.1550419636      0.1312275706      0.0000000000      0.2031223419
     10.4460000000     16.8877000000     -0.1581704446      0.1425824143      0.0000000000      0.2129498401
     10.4460000000     17.0618000000     -0.1609927171      0.1543593619      0.0000000000      0.2230369197
     10.4460000000     17.2359000000     -0.1635083922      0.1665414364      0.0000000000      0.2333903262
     10.4460000000     17.4100000000     -0.1657229403      0.1791122909      0.0000000000      0.2440190683
     10.6201000000      0.0000000000     -0.1852859034     -0.1769632929      0.0000000000      0.2562164574
     10.6201000000      0.1741000000     -0.1828817921     -0.1640686288     -0.0000000000      0.2456914016
     10.6201000000      0.3482000000     -0.1801202870     -0.1515542824      0.0000000000      0.2353975750
     10.6201000000      0.5223000000     -0.1769965430     -0.1394430937      0.0000000000      0.2253267685
     10.6201000000      0.6964000000     -0.1735124769     -0.1277581334      0.0000000000      0.2154732473
     10.6201000000      0.8705000000     -0.1696762921     -0.1165218331      0.0000000000      0.2058333833
     10.6201000000      1.0446000000     -0.1655019118     -0.1057552010      0.0000000000      0.1964053089
     10.6201000000      1.2187000000     -0.1610083374     -0.0954771399      0.0000000000      0.1871885919
     10.6201000000      1.3928000000     -0.1562189481     -0.0857038778      0.0000000000      0.1781839342
     10.6201000000      1.5669000000     -0.1511607633     -0.0764485207      0.0000000000      0.1693928944
     10.6201000000      1.7410000000     -0.1458636873     -0.0677207281      0.0000000000      0.1608176368
     10.6201000000      1.9151000000     -0.1403597590     -0.0595265107      0.0000000000      0.1524607078
     10.6201000000      2.0892000000     -0.1346824232     -0.0518681442      0.0000000000      0.1443248402
     10.6201000000      2.2633000000     -0.1288658434     -0.0447441891      0.0000000000      0.1364127856
     10.6201000000      2.4374000000     -0.1229442689     -0.0381496061      0.0000000000      0.1287271755
     10.6201000000      2.6115000000     -0.1169514669     -0.0320759509      0.0000000000      0.1212704096
     10.6201000000      2.7856000000     -0.1109202289     -0.0265116355      0.0000000000      0.1140445702
     10.6201000000      2.9597000000     -0.1048819536     -0.0214422389      0.0000000000      0.1070513606
     10.6201000000      3.1338000000     -0.0988663100     -0.0168508536      0.0000000000      0.1002920661
     10.6201000000      3.3079000000     -0.0929009763     -0.0127184538      0.0000000000      0.0937675342
     10.6201000000      3.4820000000     -0.0870114541     -0.0090242714      0.0000000000      0.0874781722
     10.6201000000      3.6561000000     -0.0812209497     -0.0057461706      0.0000000000      0.0814239593
     10.6201000000      3.8302000000     -0.0755503171     -0.0028610108      0.0000000000      0.0756044694
     10.6201000000      4.0043000000     -0.0700180553     -0.0003449907      0.0000000000      0.0700189052
     10.6201000000      4.1784000000     -0.0646403508      0.0018260320      0.0000000000      0.0646661375
     10.6201000000      4.3525000000     -0.0594311586      0.0036762490      0.0000000000      0.0595447514
     10.6201000000      4.5266000000     -0.0544023131      0.0052296410      0.0000000000      0.0546530953
     10.6201000000      4.7007000000     -0.0495636624      0.0065097494      0.0000000000      0.0499893335
     10.6201000000      4.8748000000     -0.0449232181      0.0075394799      0.0000000000      0.0455515014
     10.6201000000      5.0489000000     -0.0404873169      0.0083409380      0.0000000000      0.0413375626
     10.6201000000      5.2230000000     -0.0362607870      0.0089352950      0.0000000000      0.0373454706
     10.6201000000      5.3971000000     -0.0322471156      0.0093426827      0.0000000000      0.0335732361
     10.6201000000      5.5712000000     -0.0284486146      0.0095821137      0.0000000000      0.0300190036
     10.6201000000      5.7453000000     -0.0248665811      0.0096714274      0.0000000000      0.0266811424
     10.6201000000      5.9194000000     -0.0215014505      0.0096272571      0.0000000000      0.0235583627
     10.6201000000      6.0935000000     -0.0183529415      0.0094650169     -0.0000000000      0.0206498670
     10.6201000000      6.2676000000     -0.0154201901      0.0091989065      0.0000000000      0.0179555602
     10.6201000000      6.4417000000     -0.0127018746      0.0088419310      0.0000000000      0.0154763485
     10.6201000000      6.6158000000     -0.0101963287      0.0084059343      0.0000000000      0.0132145697
     10.6201000000      6.7899000000     -0.0079016445      0.0079016445      0.0000000000      0.0111746129
     10.6201000000      6.9640000000     -0.0058157648      0.0073387288      0.0000000000      0.0093637632
     10.6201000000      7.1381000000     -0.0039365646      0.0067258575      0.0000000000      0.0077931829
     10.6201000000      7.3122000000     -0.0022619244      0.0060707751      0.0000000000      0.0064784730
     10.6201000000      7.4863000000     -0.0007897924      0.0053803782      0.0000000000      0.0054380366
     10.6201000000      7.6604000000      0.0004817606      0.0046607978      0.0000000000      0.0046856301
     10.6201000000      7.8345000000      0.0015544945      0.0039174866      0.0000000000      0.0042146357
     10.6201000000      8.0086000000      0.0024299612      0.0031553098      0.0000000000      0.0039825483
     10.6201000000      8.1827000000      0.0031094724      0.0023786389      0.0000000000      0.0039149383
     10.6201000000      8.3568000000      0.0035940741      0.0015914478      0.0000000000      0.0039306583
     10.6201000000      8.5309000000      0.0038845271      0.0007974103      0.0000000000      0.0039655282
     10.6201000000      8.7050000000      0.0039812931      0.0000000000      0.0000000000      0.0039812931
     10.6201000000      8.8791000000      0.0038845271     -0.0007974103      0.0000000000      0.0039655282
     10.6201000000      9.0532000000      0.0035940741     -0.0015914478      0.0000000000      0.0039306583
     10.6201000000      9.2273000000      0.0031094724     -0.0023786389     -0.0000000000      0.0039149383
     10.6201000000      9.4014000000      0.0024299612     -0.0031553098      0.0000000000      0.0039825483
     10.6201000000      9.5755000000      0.0015544945     -0.0039174866      0.0000000000      0.0042146357
     10.6201000000      9.7496000000      0.0004817606     -0.0046607978     -0.0000000000      0.0046856301
     10.6201000000      9.9237000000     -0.0007897924     -0.0053803782      0.0000000000      0.0054380366
     10.6201000000     10.0978000000     -0.0022619244     -0.0060707751      0.0000000000      0.0064784730
     10.6201000000     10.2719000000     -0.0039365646     -0.0067258575      0.0000000000      0.0077931829
     10.6201000000     10.4460000000     -0.0058157648     -0.0073387288      0.0000000000      0.0093637632
     10.6201000000     10.6201000000     -0.0079016445     -0.0079016445      0.0000000000      0.0111746129
     10.6201000000     10.7942000000     -0.0101963287     -0.0084059343     -0.0000000000      0.0132145697
     10.6201000000     10.9683000000     -0.0127018746     -0.0088419310      0.0000000000      0.0154763485
     10.6201000000     11.1424000000     -0.0154201901     -0.0091989065      0.0000000000      0.0179555602
     10.6201000000     11.3165000000     -0.0183529415     -0.0094650169      0.0000000000      0.0206498670
     10.6201000000     11.4906000000     -0.0215014505     -0.0096272571      0.0000000000      0.0235583627
     10.6201000000     11.6647000000     -0.0248665811     -0.0096714274      0.0000000000      0.0266811424
     10.6201000000     11.8388000000     -0.0284486146     -0.0095821137      0.0000000000      0.0300190036
     10.6201000000     12.0129000000     -0.0322471156     -0.0093426827      0.0000000000      0.0335732361
     10.6201000000     12.1870000000     -0.0362607870     -0.0089352950      0.0000000000      0.0373454706
     10.6201000000     12.3611000000     -0.0404873169     -0.0083409380      0.0000000000      0.0413375626
     10.6201000000     12.5352000000     -0.0449232181     -0.0075394799      0.0000000000      0.0455515014
     10.6201000000     12.7093000000     -0.0495636624     -0.0065097494      0.0000000000      0.0499893335
     10.6201000000     12.8834000000     -0.0544023131     -0.0052296410      0.0000000000      0.0546530953
     10.6201000000     13.0575000000     -0.0594311586     -0.0036762490      0.0000000000      0.0595447514
     10.6201000000     13.2316000000     -0.0646403508     -0.0018260320      0.0000000000      0.0646661375
     10.6201000000     13.4057000000     -0.0700180553      0.0003449907      0.0000000000      0.0700189052
     10.6201000000     13.5798000000     -0.0755503171      0.0028610108      0.0000000000      0.0756044694
     10.6201000000     13.7539000000     -0.0812209497      0.0057461706      0.0000000000      0.0814239593
     10.6201000000     13.9280000000     -0.0870114541      0.0090242714      0.0000000000      0.0874781722
     10.6201000000     14.1021000000     -0.0929009763      0.0127184538      0.0000000000      0.0937675342
     10.6201000000     14.2762000000     -0.0988663100      0.0168508536      0.0000000000      0.1002920661
     10.6201000000     14.4503000000     -0.1048819536      0.0214422389      0.0000000000      0.1070513606
     10.6201000000     14.6244000000     -0.1109202289      0.0265116355      0.0000000000      0.1140445702
     10.6201000000     14.7985000000     -0.1169514669      0.0320759509      0.0000000000      0.1212704096
     10.6201000000     14.9726000000     -0.1229442689      0.0381496061      0.0000000000      0.1287271755
     10.6201000000     15.1467000000     -0.1288658434      0.0447441891      0.0000000000      0.1364127856
     10.6201000000     15.3208000000     -0.1346824232      0.0518681442      0.0000000000      0.1443248402
     10.6201000000     15.4949000000     -0.1403597590      0.0595265107      0.0000000000      0.1524607078
     10.6201000000     15.6690000000     -0.1458636873      0.0677207281      0.0000000000      0.1608176368
     10.6201000000     15.8431000000     -0.1511607633      0.0764485207      0.0000000000      0.1693928944
     10.6201000000     16.0172000000     -0.1562189481      0.0857038778      0.0000000000      0.1781839342
     10.6201000000     16.1913000000     -0.1610083374      0.0954771399      0.0000000000      0.1871885919
     10.6201000000     16.3654000000     -0.1655019118      0.1057552010      0.0000000000      0.1964053089
     10.6201000000     16.5395000000     -0.1696762921      0.1165218331      0.0000000000      0.2058333833
     10.6201000000     16.7136000000     -0.1735124769      0.1277581334     -0.0000000000      0.2154732473
     10.6201000000     16.8877000000     -0.1769965430      0.1394430937      0.0000000000      0.2253267685
     10.6201000000     17.0618000000     -0.1801202870      0.1515542824      0.0000000000      0.2353975750
     10.6201000000     17.2359000000     -0.1828817921      0.1640686288     -0.0000000000      0.2456914016
     10.6201000000     17.4100000000     -0.1852859034      0.1769632929      0.0000000000      0.2562164574
     10.7942000000      0.0000000000     -0.2058213060     -0.1746584853      0.0000000000      0.2699407277
     10.7942000000      0.1741000000     -0.2032346067     -0.1613794793      0.0000000000      0.2595142418
     10.7942000000      0.3482000000     -0.2002256297     -0.1484726315      0.0000000000      0.2492677779
     10.7942000000      0.5223000000     -0.1967905216     -0.1359682698      0.0000000000      0.2391942302
     10.7942000000      0.6964000000     -0.1929332281     -0.1238964946     -0.0000000000      0.2292892755
     10.7942000000      0.8705000000     -0.1886649401     -0.1122861992      0.0000000000      0.2195510195
     10.7942000000      1.0446000000     -0.1840034233     -0.1011641916     -0.0000000000      0.2099796501
     10.7942000000      1.2187000000     -0.1789722524     -0.0905544359      0.0000000000      0.2005770999
     10.7942000000      1.3928000000     -0.1735999727     -0.0804774302      0.0000000000      0.1913467201
     10.7942000000      1.5669000000     -0.1679192158     -0.0709497284      0.0000000000      0.1822929702
     10.7942000000      1.7410000000     -0.1619657962     -0.0619836102      0.0000000000      0.1734211263
     10.7942000000      1.9151000000     -0.1557778153     -0.0535868953      0.0000000000      0.1647370119
     10.7942000000      2.0892000000     -0.1493947978     -0.0457628948      0.0000000000      0.1562467541
     10.7942000000      2.2633000000     -0.1428568800     -0.0385104856      0.0000000000      0.1479565668
     10.7942000000      2.4374000000     -0.1362040694     -0.0318242945      0.0000000000      0.1398725643
     10.7942000000      2.6115000000     -0.1294755876     -0.0256949721      0.0000000000      0.1320006037
     10.7942000000      2.7856000000     -0.1227093043     -0.0201095386      0.0000000000      0.1243461576
     10.7942000000      2.9597000000     -0.1159412684     -0.0150517825      0.0000000000      0.1169142159
     10.7942000000      3.1338000000     -0.1092053355     -0.0105026940      0.0000000000      0.1097092151
     10.7942000000      3.3079000000     -0.1025328887     -0.0064409164      0.0000000000      0.1027349924
     10.7942000000      3.4820000000     -0.0959526483     -0.0028431997      0.0000000000      0.0959947629
     10.7942000000      3.6561000000     -0.0894905617      0.0003151537      0.0000000000      0.0894911166
     10.7942000000      3.8302000000     -0.0831697647      0.0030598645      0.0000000000      0.0832260328
     10.7942000000      4.0043000000     -0.0770106051      0.0054172791      0.0000000000      0.0772009080
     10.7942000000      4.1784000000     -0.0710307170      0.0074140051      0.0000000000      0.0714165963
     10.7942000000      4.3525000000     -0.0652451384      0.0090765846      0.0000000000      0.0658734581
     10.7942000000      4.5266000000     -0.0596664596      0.0104312066      0.0000000000      0.0605714163
     10.7942000000      4.7007000000     -0.0543049964      0.0115034585      0.0000000000      0.0555100188
     10.7942000000      4.8748000000     -0.0491689788      0.0123181170      0.0000000000      0.0506885044
     10.7942000000      5.0489000000     -0.0442647494      0.0128989767      0.0000000000      0.0461058742
     10.7942000000      5.2230000000     -0.0395969648      0.0132687136      0.0000000000      0.0417609672
     10.7942000000      5.3971000000     -0.0351687961      0.0134487814      0.0000000000      0.0376525423
     10.7942000000      5.5712000000     -0.0309821242      0.0134593378      0.0000000000      0.0337793694
     10.7942000000      5.7453000000     -0.0270377277      0.0133191972      0.0000000000      0.0301403340
     10.7942000000      5.9194000000     -0.0233354593      0.0130458078      0.0000000000      0.0267345612
     10.7942000000      6.0935000000     -0.0198744125      0.0126552489      0.0000000000      0.0235615703
     10.7942000000      6.2676000000     -0.0166530741      0.0121622475      0.0000000000      0.0206214729
     10.7942000000      6.4417000000     -0.0136694649      0.0115802097      0.0000000000      0.0179152317
     10.7942000000      6.6158000000     -0.0109212661      0.0109212661      0.0000000000      0.0154450027
     10.7942000000      6.7899000000     -0.0084059343      0.0101963287     -0.0000000000      0.0132145697
     10.7942000000      6.9640000000     -0.0061208027      0.0094151572      0.0000000000      0.0112298446
     10.7942000000      7.1381000000     -0.0040631711      0.0085864337      0.0000000000      0.0094992738
     10.7942000000      7.3122000000     -0.0022303851      0.0077178442      0.0000000000      0.0080336627
     10.7942000000      7.4863000000     -0.0006199039      0.0068161652      0.0000000000      0.0068442961
     10.7942000000      7.6604000000      0.0007706408      0.0058873557      0.0000000000      0.0059375790
     10.7942000000      7.8345000000      0.0019433948      0.0049366521      0.0000000000      0.0053054045
     10.7942000000      8.0086000000      0.0029002402      0.0039686667      0.0000000000      0.0049154561
     10.7942000000      8.1827000000      0.0036427610      0.0029874886      0.0000000000      0.0047111353
     10.7942000000      8.3568000000      0.0041722165      0.0019967858      0.0000000000      0.0046254236
     10.7942000000      8.5309000000      0.0044895203      0.0009999097      0.0000000000      0.0045995230
     10.7942000000      8.7050000000      0.0045952264     -0.0000000000      0.0000000000      0.0045952264
     10.7942000000      8.8791000000      0.0044895203     -0.0009999097      0.0000000000      0.0045995230
     10.7942000000      9.0532000000      0.0041722165     -0.0019967858      0.0000000000      0.0046254236
     10.7942000000      9.2273000000      0.0036427610     -0.0029874886      0.0000000000      0.0047111353
     10.7942000000      9.4014000000      0.0029002402     -0.0039686667      0.0000000000      0.0049154561
     10.7942000000      9.5755000000      0.0019433948     -0.0049366521      0.0000000000      0.0053054045
     10.7942000000      9.7496000000      0.0007706408     -0.0058873557      0.0000000000      0.0059375790
     10.7942000000      9.9237000000     -0.0006199039     -0.0068161652      0.0000000000      0.0068442961
     10.7942000000     10.0978000000     -0.0022303851     -0.0077178442      0.0000000000      0.0080336627
     10.7942000000     10.2719000000     -0.0040631711     -0.0085864337      0.0000000000      0.0094992738
     10.7942000000     10.4460000000     -0.0061208027     -0.0094151572      0.0000000000      0.0112298446
     10.7942000000     10.6201000000     -0.0084059343     -0.0101963287     -0.0000000000      0.0132145697
     10.7942000000     10.7942000000     -0.0109212661     -0.0109212661     -0.0000000000      0.0154450027
     10.7942000000     10.9683000000     -0.0136694649     -0.0115802097      0.0000000000      0.0179152317
     10.7942000000     11.1424000000     -0.0166530741     -0.0121622475      0.0000000000      0.0206214729
     10.7942000000     11.3165000000     -0.0198744125     -0.0126552489      0.0000000000      0.0235615703
     10.7942000000     11.4906000000     -0.0233354593     -0.0130458078      0.0000000000      0.0267345612
     10.7942000000     11.6647000000     -0.0270377277     -0.0133191972      0.0000000000      0.0301403340
     10.7942000000     11.8388000000     -0.0309821242     -0.0134593378      0.0000000000      0.0337793694
     10.7942000000     12.0129000000     -0.0351687961     -0.0134487814      0.0000000000      0.0376525423
     10.7942000000     12.1870000000     -0.0395969648     -0.0132687136      0.0000000000      0.0417609672
     10.7942000000     12.3611000000     -0.0442647494     -0.0128989767      0.0000000000      0.0461058742
     10.7942000000     12.5352000000     -0.0491689788     -0.0123181170      0.0000000000      0.0506885044
     10.7942000000     12.7093000000     -0.0543049964     -0.0115034585      0.0000000000      0.0555100188
     10.7942000000     12.8834000000     -0.0596664596     -0.0104312066      0.0000000000      0.0605714163
     10.7942000000     13.0575000000     -0.0652451384     -0.0090765846      0.0000000000      0.0658734581
     10.7942000000     13.2316000000     -0.0710307170     -0.0074140051      0.0000000000      0.0714165963
     10.7942000000     13.4057000000     -0.0770106051     -0.0054172791      0.0000000000      0.0772009080
     10.7942000000     13.5798000000     -0.0831697647     -0.0030598645      0.0000000000      0.0832260328
     10.7942000000     13.7539000000     -0.0894905617     -0.0003151537      0.0000000000      0.0894911166
     10.7942000000     13.9280000000     -0.0959526483      0.0028431997      0.0000000000      0.0959947629
     10.7942000000     14.1021000000     -0.1025328887      0.0064409164      0.0000000000      0.1027349924
     10.7942000000     14.2762000000     -0.1092053355      0.0105026940      0.0000000000      0.1097092151
     10.7942000000     14.4503000000     -0.1159412684      0.0150517825      0.0000000000      0.1169142159
     10.7942000000     14.6244000000     -0.1227093043      0.0201095386      0.0000000000      0.1243461576
     10.7942000000     14.7985000000     -0.1294755876      0.0256949721      0.0000000000      0.1320006037
     10.7942000000     14.9726000000     -0.1362040694      0.0318242945      0.0000000000      0.1398725643
     10.7942000000     15.1467000000     -0.1428568800      0.0385104856     -0.0000000000      0.1479565668
     10.7942000000     15.3208000000     -0.1493947978      0.0457628948      0.0000000000      0.1562467541
     10.7942000000     15.4949000000     -0.1557778153      0.0535868953      0.0000000000      0.1647370119
     10.7942000000     15.6690000000     -0.1619657962      0.0619836102      0.0000000000      0.1734211263
     10.7942000000     15.8431000000     -0.1679192158      0.0709497284      0.0000000000      0.1822929702
     10.7942000000     16.0172000000     -0.1735999727      0.0804774302      0.0000000000      0.1913467201
     10.7942000000     16.1913000000     -0.1789722524      0.0905544359      0.0000000000      0.2005770999
     10.7942000000     16.3654000000     -0.1840034233      0.1011641916      0.0000000000      0.2099796501
     10.7942000000     16.5395000000     -0.1886649401      0.1122861992      0.0000000000      0.2195510195
